param numColors := 8;
param numNodes := 192;

set edgeList := 
(0,1)
(1,0)
(1,2)
(1,4)
(1,7)
(1,9)
(1,13)
(1,15)
(1,18)
(1,20)
(1,25)
(1,27)
(1,30)
(1,32)
(1,36)
(1,38)
(1,41)
(1,43)
(1,49)
(1,51)
(1,54)
(1,56)
(1,60)
(1,62)
(1,65)
(1,67)
(1,72)
(1,74)
(1,77)
(1,79)
(1,83)
(1,85)
(1,88)
(1,90)
(1,97)
(1,99)
(1,102)
(1,104)
(1,108)
(1,110)
(1,113)
(1,115)
(1,120)
(1,122)
(1,125)
(1,127)
(1,131)
(1,133)
(1,136)
(1,138)
(1,144)
(1,146)
(1,149)
(1,151)
(1,155)
(1,157)
(1,160)
(1,162)
(1,167)
(1,169)
(1,172)
(1,174)
(1,178)
(1,180)
(1,183)
(1,185)
(2,1)
(2,3)
(2,6)
(2,8)
(2,12)
(2,14)
(2,17)
(2,19)
(2,24)
(2,26)
(2,29)
(2,31)
(2,35)
(2,37)
(2,40)
(2,42)
(2,48)
(2,50)
(2,53)
(2,55)
(2,59)
(2,61)
(2,64)
(2,66)
(2,71)
(2,73)
(2,76)
(2,78)
(2,82)
(2,84)
(2,87)
(2,89)
(2,96)
(2,98)
(2,101)
(2,103)
(2,107)
(2,109)
(2,112)
(2,114)
(2,119)
(2,121)
(2,124)
(2,126)
(2,130)
(2,132)
(2,135)
(2,137)
(2,143)
(2,145)
(2,148)
(2,150)
(2,154)
(2,156)
(2,159)
(2,161)
(2,166)
(2,168)
(2,171)
(2,173)
(2,177)
(2,179)
(2,182)
(2,184)
(3,2)
(3,5)
(3,7)
(3,10)
(3,13)
(3,16)
(3,18)
(3,21)
(3,25)
(3,28)
(3,30)
(3,33)
(3,36)
(3,39)
(3,41)
(3,44)
(3,49)
(3,52)
(3,54)
(3,57)
(3,60)
(3,63)
(3,65)
(3,68)
(3,72)
(3,75)
(3,77)
(3,80)
(3,83)
(3,86)
(3,88)
(3,91)
(3,97)
(3,100)
(3,102)
(3,105)
(3,108)
(3,111)
(3,113)
(3,116)
(3,120)
(3,123)
(3,125)
(3,128)
(3,131)
(3,134)
(3,136)
(3,139)
(3,144)
(3,147)
(3,149)
(3,152)
(3,155)
(3,158)
(3,160)
(3,163)
(3,167)
(3,170)
(3,172)
(3,175)
(3,178)
(3,181)
(3,183)
(3,186)
(4,1)
(4,5)
(4,6)
(4,10)
(4,12)
(4,16)
(4,17)
(4,21)
(4,24)
(4,28)
(4,29)
(4,33)
(4,35)
(4,39)
(4,40)
(4,44)
(4,48)
(4,52)
(4,53)
(4,57)
(4,59)
(4,63)
(4,64)
(4,68)
(4,71)
(4,75)
(4,76)
(4,80)
(4,82)
(4,86)
(4,87)
(4,91)
(4,96)
(4,100)
(4,101)
(4,105)
(4,107)
(4,111)
(4,112)
(4,116)
(4,119)
(4,123)
(4,124)
(4,128)
(4,130)
(4,134)
(4,135)
(4,139)
(4,143)
(4,147)
(4,148)
(4,152)
(4,154)
(4,158)
(4,159)
(4,163)
(4,166)
(4,170)
(4,171)
(4,175)
(4,177)
(4,181)
(4,182)
(4,186)
(5,3)
(5,4)
(5,8)
(5,9)
(5,14)
(5,15)
(5,19)
(5,20)
(5,26)
(5,27)
(5,31)
(5,32)
(5,37)
(5,38)
(5,42)
(5,43)
(5,50)
(5,51)
(5,55)
(5,56)
(5,61)
(5,62)
(5,66)
(5,67)
(5,73)
(5,74)
(5,78)
(5,79)
(5,84)
(5,85)
(5,89)
(5,90)
(5,98)
(5,99)
(5,103)
(5,104)
(5,109)
(5,110)
(5,114)
(5,115)
(5,121)
(5,122)
(5,126)
(5,127)
(5,132)
(5,133)
(5,137)
(5,138)
(5,145)
(5,146)
(5,150)
(5,151)
(5,156)
(5,157)
(5,161)
(5,162)
(5,168)
(5,169)
(5,173)
(5,174)
(5,179)
(5,180)
(5,184)
(5,185)
(6,2)
(6,4)
(6,11)
(6,13)
(6,15)
(6,22)
(6,25)
(6,27)
(6,34)
(6,36)
(6,38)
(6,45)
(6,49)
(6,51)
(6,58)
(6,60)
(6,62)
(6,69)
(6,72)
(6,74)
(6,81)
(6,83)
(6,85)
(6,92)
(6,97)
(6,99)
(6,106)
(6,108)
(6,110)
(6,117)
(6,120)
(6,122)
(6,129)
(6,131)
(6,133)
(6,140)
(6,144)
(6,146)
(6,153)
(6,155)
(6,157)
(6,164)
(6,167)
(6,169)
(6,176)
(6,178)
(6,180)
(6,187)
(7,1)
(7,3)
(7,11)
(7,12)
(7,14)
(7,22)
(7,24)
(7,26)
(7,34)
(7,35)
(7,37)
(7,45)
(7,48)
(7,50)
(7,58)
(7,59)
(7,61)
(7,69)
(7,71)
(7,73)
(7,81)
(7,82)
(7,84)
(7,92)
(7,96)
(7,98)
(7,106)
(7,107)
(7,109)
(7,117)
(7,119)
(7,121)
(7,129)
(7,130)
(7,132)
(7,140)
(7,143)
(7,145)
(7,153)
(7,154)
(7,156)
(7,164)
(7,166)
(7,168)
(7,176)
(7,177)
(7,179)
(7,187)
(8,2)
(8,5)
(8,11)
(8,13)
(8,16)
(8,22)
(8,25)
(8,28)
(8,34)
(8,36)
(8,39)
(8,45)
(8,49)
(8,52)
(8,58)
(8,60)
(8,63)
(8,69)
(8,72)
(8,75)
(8,81)
(8,83)
(8,86)
(8,92)
(8,97)
(8,100)
(8,106)
(8,108)
(8,111)
(8,117)
(8,120)
(8,123)
(8,129)
(8,131)
(8,134)
(8,140)
(8,144)
(8,147)
(8,153)
(8,155)
(8,158)
(8,164)
(8,167)
(8,170)
(8,176)
(8,178)
(8,181)
(8,187)
(9,1)
(9,5)
(9,11)
(9,12)
(9,16)
(9,22)
(9,24)
(9,28)
(9,34)
(9,35)
(9,39)
(9,45)
(9,48)
(9,52)
(9,58)
(9,59)
(9,63)
(9,69)
(9,71)
(9,75)
(9,81)
(9,82)
(9,86)
(9,92)
(9,96)
(9,100)
(9,106)
(9,107)
(9,111)
(9,117)
(9,119)
(9,123)
(9,129)
(9,130)
(9,134)
(9,140)
(9,143)
(9,147)
(9,153)
(9,154)
(9,158)
(9,164)
(9,166)
(9,170)
(9,176)
(9,177)
(9,181)
(9,187)
(10,3)
(10,4)
(10,11)
(10,14)
(10,15)
(10,22)
(10,26)
(10,27)
(10,34)
(10,37)
(10,38)
(10,45)
(10,50)
(10,51)
(10,58)
(10,61)
(10,62)
(10,69)
(10,73)
(10,74)
(10,81)
(10,84)
(10,85)
(10,92)
(10,98)
(10,99)
(10,106)
(10,109)
(10,110)
(10,117)
(10,121)
(10,122)
(10,129)
(10,132)
(10,133)
(10,140)
(10,145)
(10,146)
(10,153)
(10,156)
(10,157)
(10,164)
(10,168)
(10,169)
(10,176)
(10,179)
(10,180)
(10,187)
(11,6)
(11,7)
(11,8)
(11,9)
(11,10)
(11,17)
(11,18)
(11,19)
(11,20)
(11,21)
(11,29)
(11,30)
(11,31)
(11,32)
(11,33)
(11,40)
(11,41)
(11,42)
(11,43)
(11,44)
(11,53)
(11,54)
(11,55)
(11,56)
(11,57)
(11,64)
(11,65)
(11,66)
(11,67)
(11,68)
(11,76)
(11,77)
(11,78)
(11,79)
(11,80)
(11,87)
(11,88)
(11,89)
(11,90)
(11,91)
(11,101)
(11,102)
(11,103)
(11,104)
(11,105)
(11,112)
(11,113)
(11,114)
(11,115)
(11,116)
(11,124)
(11,125)
(11,126)
(11,127)
(11,128)
(11,135)
(11,136)
(11,137)
(11,138)
(11,139)
(11,148)
(11,149)
(11,150)
(11,151)
(11,152)
(11,159)
(11,160)
(11,161)
(11,162)
(11,163)
(11,171)
(11,172)
(11,173)
(11,174)
(11,175)
(11,182)
(11,183)
(11,184)
(11,185)
(11,186)
(12,2)
(12,4)
(12,7)
(12,9)
(12,23)
(12,25)
(12,27)
(12,30)
(12,32)
(12,46)
(12,49)
(12,51)
(12,54)
(12,56)
(12,70)
(12,72)
(12,74)
(12,77)
(12,79)
(12,93)
(12,97)
(12,99)
(12,102)
(12,104)
(12,118)
(12,120)
(12,122)
(12,125)
(12,127)
(12,141)
(12,144)
(12,146)
(12,149)
(12,151)
(12,165)
(12,167)
(12,169)
(12,172)
(12,174)
(12,188)
(13,1)
(13,3)
(13,6)
(13,8)
(13,23)
(13,24)
(13,26)
(13,29)
(13,31)
(13,46)
(13,48)
(13,50)
(13,53)
(13,55)
(13,70)
(13,71)
(13,73)
(13,76)
(13,78)
(13,93)
(13,96)
(13,98)
(13,101)
(13,103)
(13,118)
(13,119)
(13,121)
(13,124)
(13,126)
(13,141)
(13,143)
(13,145)
(13,148)
(13,150)
(13,165)
(13,166)
(13,168)
(13,171)
(13,173)
(13,188)
(14,2)
(14,5)
(14,7)
(14,10)
(14,23)
(14,25)
(14,28)
(14,30)
(14,33)
(14,46)
(14,49)
(14,52)
(14,54)
(14,57)
(14,70)
(14,72)
(14,75)
(14,77)
(14,80)
(14,93)
(14,97)
(14,100)
(14,102)
(14,105)
(14,118)
(14,120)
(14,123)
(14,125)
(14,128)
(14,141)
(14,144)
(14,147)
(14,149)
(14,152)
(14,165)
(14,167)
(14,170)
(14,172)
(14,175)
(14,188)
(15,1)
(15,5)
(15,6)
(15,10)
(15,23)
(15,24)
(15,28)
(15,29)
(15,33)
(15,46)
(15,48)
(15,52)
(15,53)
(15,57)
(15,70)
(15,71)
(15,75)
(15,76)
(15,80)
(15,93)
(15,96)
(15,100)
(15,101)
(15,105)
(15,118)
(15,119)
(15,123)
(15,124)
(15,128)
(15,141)
(15,143)
(15,147)
(15,148)
(15,152)
(15,165)
(15,166)
(15,170)
(15,171)
(15,175)
(15,188)
(16,3)
(16,4)
(16,8)
(16,9)
(16,23)
(16,26)
(16,27)
(16,31)
(16,32)
(16,46)
(16,50)
(16,51)
(16,55)
(16,56)
(16,70)
(16,73)
(16,74)
(16,78)
(16,79)
(16,93)
(16,98)
(16,99)
(16,103)
(16,104)
(16,118)
(16,121)
(16,122)
(16,126)
(16,127)
(16,141)
(16,145)
(16,146)
(16,150)
(16,151)
(16,165)
(16,168)
(16,169)
(16,173)
(16,174)
(16,188)
(17,2)
(17,4)
(17,11)
(17,23)
(17,25)
(17,27)
(17,34)
(17,46)
(17,49)
(17,51)
(17,58)
(17,70)
(17,72)
